path:hsa00230,PGM1
path:hsa00230,PKLR
path:hsa00230,PKM
path:hsa00230,NUDT9
path:hsa00230,PPAT
path:hsa00230,PGM2
path:hsa00230,ADCY10
path:hsa00230,ALLC
path:hsa00230,PRPS1
path:hsa00230,PRPS2
path:hsa00230,NT5M
path:hsa00230,ADPRM
path:hsa00230,PRUNE1
path:hsa00230,RRM1
path:hsa00230,RRM2
path:hsa00230,URAD
path:hsa00230,NME1-NME2
path:hsa00230,XDH
path:hsa00230,NTPCR
path:hsa00230,NT5C1A
path:hsa00230,PDE8B
path:hsa00230,PDE5A
path:hsa00230,GMPS
path:hsa00230,PAPSS2
path:hsa00230,PAPSS1
path:hsa00230,NT5C1B
path:hsa00230,ENTPD1
path:hsa00230,ENTPD2
path:hsa00230,ENTPD6
path:hsa00230,ENTPD3
path:hsa00230,ENTPD5
path:hsa00230,ENTPD4
path:hsa00230,GDA
path:hsa00232,NAT2
path:hsa00232,CYP1A2
path:hsa00232,CYP2A6
path:hsa00232,XDH
path:hsa00232,NAT1
path:hsa00240,NT5C1B-RDH14
path:hsa00240,NME6
path:hsa00240,NT5C3B
path:hsa00240,CANT1
path:hsa00240,CMPK2
path:hsa00240,UPRT
path:hsa00240,CTPS1
path:hsa00240,UPP2
path:hsa00240,DCK
path:hsa00240,DCTD
path:hsa00240,DHODH
path:hsa00240,DPYD
path:hsa00240,DPYS
path:hsa00240,DTYMK
path:hsa00240,DUT
path:hsa00240,TYMP
path:hsa00240,AK9
path:hsa00240,NT5C2
path:hsa00240,NME7
path:hsa00240,NT5C
path:hsa00240,NUDT2
path:hsa00240,ENTPD8
path:hsa00240,NME1
path:hsa00240,NME2
path:hsa00240,NME3
path:hsa00240,NME4
path:hsa00240,PNP
path:hsa00240,NT5E
path:hsa00240,RRM2B
path:hsa00240,NT5C3A
path:hsa00240,ENPP1
path:hsa00240,ENPP3
path:hsa00240,CMPK1
path:hsa00240,UPB1
path:hsa00240,UCKL1
path:hsa00240,CTPS2
path:hsa00240,NT5M
path:hsa00240,RRM1
path:hsa00240,RRM2
path:hsa00240,NME1-NME2
path:hsa00240,TK1
path:hsa00240,TK2
path:hsa00240,TYMS
path:hsa00240,UCK2
path:hsa00240,UMPS
path:hsa00240,UPP1
path:hsa00240,CAD
path:hsa00240,DCTPP1
path:hsa00240,UCK1
path:hsa00240,NT5C1A
path:hsa00240,NT5C1B
path:hsa00240,ENTPD1
path:hsa00240,ENTPD6
path:hsa00240,ENTPD3
path:hsa00240,ENTPD5
path:hsa00240,ENTPD4
path:hsa00240,CDA
path:hsa00250,ADSSL1
path:hsa00250,CPS1
path:hsa00250,ADSL
path:hsa00250,ADSS
path:hsa00250,ABAT
path:hsa00250,AGXT
path:hsa00250,FOLH1
path:hsa00250,GAD1
path:hsa00250,GAD2
path:hsa00250,IL4I1
path:hsa00250,GFPT1
path:hsa00250,GLS2
path:hsa00250,GLS
path:hsa00250,GLUD1
path:hsa00250,GLUD2
path:hsa00250,GLUL
path:hsa00250,GOT1
path:hsa00250,GOT2
path:hsa00250,RIMKLA
path:hsa00250,GPT
path:hsa00250,NAT8L
path:hsa00250,ASL
path:hsa00250,ASNS
path:hsa00250,ASPA
path:hsa00250,ASS1
path:hsa00250,PPAT
path:hsa00250,NIT2
path:hsa00250,RIMKLB
path:hsa00250,AGXT2
path:hsa00250,CAD
path:hsa00250,ALDH5A1
path:hsa00250,ASRGL1
path:hsa00250,GPT2
path:hsa00250,DDO
path:hsa00250,ALDH4A1
path:hsa00250,GFPT2
path:hsa00260,CBSL
path:hsa00260,SDS
path:hsa00260,SDSL
path:hsa00260,GLYCTK
path:hsa00260,CTH
path:hsa00260,DAO
path:hsa00260,DLD
path:hsa00260,SARDH
path:hsa00260,AGXT
path:hsa00260,ALAS1
path:hsa00260,ALAS2
path:hsa00260,GCAT
path:hsa00260,GAMT
path:hsa00260,PHGDH
path:hsa00260,GATM
path:hsa00260,GCSH
path:hsa00260,GNMT
path:hsa00260,GLDC
path:hsa00260,AMT
path:hsa00260,DMGDH
path:hsa00260,PSAT1
path:hsa00260,AOC2
path:hsa00260,MAOA
path:hsa00260,MAOB
path:hsa00260,PGAM4
path:hsa00260,ALDH7A1
path:hsa00260,PIPOX
path:hsa00260,PGAM1
path:hsa00260,PGAM2
path:hsa00260,CHDH
path:hsa00260,PSPH
path:hsa00260,BHMT
path:hsa00260,SRR
path:hsa00260,SHMT1
path:hsa00260,SHMT2
path:hsa00260,AGXT2
path:hsa00260,BPGM
path:hsa00260,AOC3
path:hsa00260,CBS
path:hsa00260,GRHPR
path:hsa00270,CBSL
path:hsa00270,CDO1
path:hsa00270,AHCYL1
path:hsa00270,SDS
path:hsa00270,SDSL
path:hsa00270,CTH
path:hsa00270,LDHAL6A
path:hsa00270,DNMT1
path:hsa00270,DNMT3A
path:hsa00270,DNMT3B
path:hsa00270,AHCY
path:hsa00270,AHCYL2
path:hsa00270,BHMT2
path:hsa00270,IL4I1
path:hsa00270,AMD1
path:hsa00270,PHGDH
path:hsa00270,GCLC
path:hsa00270,GCLM
